web-scraper-order,web-scraper-start-url,Name,Stab Attack,Slash Attack,Crush Attack,Magic Attack,Ranged Attack,Stab Defence,Slash Defence,Crush Defence,Magic Defence,Ranged Defence,Stength,Ranged Stength,Magic Damage,Prayer,Wiki Link,Wiki Link-href
"1536190620-1685","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Blue elegant legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue elegant legs","http://oldschoolrunescape.wikia.com/wiki/Blue_elegant_legs"
"1536190620-1844","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Red elegant skirt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Red elegant skirt","http://oldschoolrunescape.wikia.com/wiki/Red_elegant_skirt"
"1536190620-1912","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","White platelegs","0","0","0","-21","-7","+21","+20","+19","-4","+20","0","0","0","+1","White platelegs","http://oldschoolrunescape.wikia.com/wiki/White_platelegs"
"1536190620-1672","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black navy slacks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black navy slacks","http://oldschoolrunescape.wikia.com/wiki/Black_navy_slacks"
"1536190620-1856","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Rune plateskirt (g)","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","0","Rune plateskirt (g)","http://oldschoolrunescape.wikia.com/wiki/Rune_plateskirt_(g)"
"1536190620-1725","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Elder chaos robe","0","0","0","+6","0","0","0","0","+6","0","0","0","0","0","Elder chaos robe","http://oldschoolrunescape.wikia.com/wiki/Elder_chaos_robe"
"1536190620-1902","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Vesta's plateskirt","3","5","5","-17","-4","86","100","112","-4","118","3","0","0","0","Vesta's plateskirt","http://oldschoolrunescape.wikia.com/wiki/Vesta%27s_plateskirt"
"1536190620-1714","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Desert camo legs","0","0","0","0","-7","+11","+10","+10","0","+10","0","0","0","0","Desert camo legs","http://oldschoolrunescape.wikia.com/wiki/Desert_camo_legs"
"1536190620-1730","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Farmer's boro trousers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Farmer's boro trousers","http://oldschoolrunescape.wikia.com/wiki/Farmer%27s_boro_trousers"
"1536190620-1744","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Graceful legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful legs","http://oldschoolrunescape.wikia.com/wiki/Graceful_legs"
"1536190620-1765","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Guthix robe legs","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Guthix robe legs","http://oldschoolrunescape.wikia.com/wiki/Guthix_robe_legs"
"1536190620-1802","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Moonclan skirt","0","0","0","+5","-7","+5","+5","+5","+5","-7","0","0","0","0","Moonclan skirt","http://oldschoolrunescape.wikia.com/wiki/Moonclan_skirt"
"1536190620-1772","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Iron platelegs (t)","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Iron platelegs (t)","http://oldschoolrunescape.wikia.com/wiki/Iron_platelegs_(t)"
"1536190620-1789","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Menaphite purple kilt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Menaphite purple kilt","http://oldschoolrunescape.wikia.com/wiki/Menaphite_purple_kilt"
"1536190620-1835","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Purple navy slacks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Purple navy slacks","http://oldschoolrunescape.wikia.com/wiki/Purple_navy_slacks"
"1536190620-1817","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Pink elegant legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pink elegant legs","http://oldschoolrunescape.wikia.com/wiki/Pink_elegant_legs"
"1536190620-1860","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Saradomin chaps","+0","+0","+0","-10","+17","+31","+25","+33","+28","+31","+0","0","0","+1","Saradomin chaps","http://oldschoolrunescape.wikia.com/wiki/Saradomin_chaps"
"1536190620-1882","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Spined chaps","0","0","0","-10","+8","+22","+16","+24","+8","+22","0","0","0","0","Spined chaps","http://oldschoolrunescape.wikia.com/wiki/Spined_chaps"
"1536190620-1768","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Infinity bottoms","0","0","0","+17","0","0","0","0","+17","0","0","0","0","0","Infinity bottoms","http://oldschoolrunescape.wikia.com/wiki/Infinity_bottoms"
"1536190620-1861","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Saradomin platelegs","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","+1","Saradomin platelegs","http://oldschoolrunescape.wikia.com/wiki/Saradomin_platelegs"
"1536190620-1898","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Trousers (lilac)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Trousers (lilac)","http://oldschoolrunescape.wikia.com/wiki/Trousers_(lilac)"
"1536190620-1855","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Rune plateskirt","0","0","0","-21","-7","51","49","47","-4","49","0","0","0","0","Rune plateskirt","http://oldschoolrunescape.wikia.com/wiki/Rune_plateskirt"
"1536190620-1644","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Adamant plateskirt (g)","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","0","Adamant plateskirt (g)","http://oldschoolrunescape.wikia.com/wiki/Adamant_plateskirt_(g)"
"1536190620-1688","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Blue robe bottoms","0","0","0","0","0","0","+2","+2","0","0","0","0","0","0","Blue robe bottoms","http://oldschoolrunescape.wikia.com/wiki/Blue_robe_bottoms"
"1536190620-1661","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bandos chaps","0","0","0","-10","+17","+31","+25","+33","+28","+31","0","0","0","1","Bandos chaps","http://oldschoolrunescape.wikia.com/wiki/Bandos_chaps"
"1536190620-1642","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Adamant platelegs (t)","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","0","Adamant platelegs (t)","http://oldschoolrunescape.wikia.com/wiki/Adamant_platelegs_(t)"
"1536190620-1718","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Dharok's platelegs","0","0","0","-21","-7","+85","+82","+83","-4","+92","0","0","0","0","Dharok's platelegs","http://oldschoolrunescape.wikia.com/wiki/Dharok%27s_platelegs"
"1536190620-1911","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","White elegant skirt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","White elegant skirt","http://oldschoolrunescape.wikia.com/wiki/White_elegant_skirt"
"1536190620-1901","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Verac's plateskirt","+0","+0","+0","-21","-7","+85","+82","+83","+0","+84","+0","0","0","+4","Verac's plateskirt","http://oldschoolrunescape.wikia.com/wiki/Verac%27s_plateskirt"
"1536190620-1686","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Blue elegant skirt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue elegant skirt","http://oldschoolrunescape.wikia.com/wiki/Blue_elegant_skirt"
"1536190620-1729","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Farmer's boro trousers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Farmer's boro trousers","http://oldschoolrunescape.wikia.com/wiki/Farmer%27s_boro_trousers"
"1536190620-1773","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Iron plateskirt","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Iron plateskirt","http://oldschoolrunescape.wikia.com/wiki/Iron_plateskirt"
"1536190620-1904","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Villager robe (brown)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Villager robe (brown)","http://oldschoolrunescape.wikia.com/wiki/Villager_robe_(brown)"
"1536190620-1732","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Fremennik skirt","0","0","0","0","0","0","+2","+2","0","0","0","0","0","0","Fremennik skirt","http://oldschoolrunescape.wikia.com/wiki/Fremennik_skirt"
"1536190620-1786","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Light trousers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Light trousers","http://oldschoolrunescape.wikia.com/wiki/Light_trousers"
"1536190620-1680","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Black skirt (g)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black skirt (g)","http://oldschoolrunescape.wikia.com/wiki/Black_skirt_(g)"
"1536190620-1831","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Proselyte tasset","0","0","0","-21","-7","+33","+31","+29","-4","+31","0","0","0","+6","Proselyte tasset","http://oldschoolrunescape.wikia.com/wiki/Proselyte_tasset"
"1536190620-1721","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Dragon plateskirt","0","0","0","-21","-7","+68","+66","+63","-4","+65","0","0","0","0","Dragon plateskirt","http://oldschoolrunescape.wikia.com/wiki/Dragon_plateskirt"
"1536190620-1662","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bandos platelegs","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","+1","Bandos platelegs","http://oldschoolrunescape.wikia.com/wiki/Bandos_platelegs"
"1536190620-1798","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Mithril plateskirt (g)","0","0","0","-21","-7","+24","+22","+20","-4","+22","0","0","0","0","Mithril plateskirt (g)","http://oldschoolrunescape.wikia.com/wiki/Mithril_plateskirt_(g)"
"1536190620-1758","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Green robe bottoms","0","0","0","0","0","0","+2","+2","0","0","0","0","0","0","Green robe bottoms","http://oldschoolrunescape.wikia.com/wiki/Green_robe_bottoms"
"1536190620-1717","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Desert robes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Desert robes","http://oldschoolrunescape.wikia.com/wiki/Desert_robes"
"1536190620-1776","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Ironman platelegs","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Ironman platelegs","http://oldschoolrunescape.wikia.com/wiki/Ironman_platelegs"
"1536190620-1760","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Grey robe bottoms","0","0","0","0","0","0","+2","+2","0","0","0","0","0","0","Grey robe bottoms","http://oldschoolrunescape.wikia.com/wiki/Grey_robe_bottoms"
"1536190620-1654","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Anti-panties","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Anti-panties","http://oldschoolrunescape.wikia.com/wiki/Anti-panties"
"1536190620-1875","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Skeleton leggings","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Skeleton leggings","http://oldschoolrunescape.wikia.com/wiki/Skeleton_leggings"
"1536190620-1700","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bunny legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bunny legs","http://oldschoolrunescape.wikia.com/wiki/Bunny_legs"
"1536190620-1838","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Red d'hide chaps","0","0","0","-10","+14","+28","+22","+30","+20","+28","0","0","0","0","Red d'hide chaps","http://oldschoolrunescape.wikia.com/wiki/Red_d%27hide_chaps"
"1536190620-1780","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Karil's leatherskirt","0","0","0","-10","+17","+26","+20","+28","+35","+33","0","0","0","0","Karil's leatherskirt","http://oldschoolrunescape.wikia.com/wiki/Karil%27s_leatherskirt"
"1536190620-1705","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Corrupted platelegs","0","0","0","-21","-7","+11","+10","+10","-4","+10","0","0","0","0","Corrupted platelegs","http://oldschoolrunescape.wikia.com/wiki/Corrupted_platelegs"
"1536190620-1834","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Purple elegant skirt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Purple elegant skirt","http://oldschoolrunescape.wikia.com/wiki/Purple_elegant_skirt"
"1536190620-1842","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Red decorative skirt","0","0","0","-21","-7","+17","+16","+15","-4","+16","0","0","0","0","Red decorative skirt","http://oldschoolrunescape.wikia.com/wiki/Red_decorative_skirt"
"1536190620-1796","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Mithril platelegs (t)","0","0","0","-21","-7","+24","+22","+20","-4","+22","0","0","0","0","Mithril platelegs (t)","http://oldschoolrunescape.wikia.com/wiki/Mithril_platelegs_(t)"
"1536190620-1815","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Pantaloons","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pantaloons","http://oldschoolrunescape.wikia.com/wiki/Pantaloons"
"1536190620-1692","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bronze platelegs","0","0","0","-21","-7","+8","+7","+6","-4","+7","0","0","0","0","Bronze platelegs","http://oldschoolrunescape.wikia.com/wiki/Bronze_platelegs"
"1536190620-1915","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Xerician robe","0","0","0","+8","0","0","0","0","+7","0","0","0","0","0","Xerician robe","http://oldschoolrunescape.wikia.com/wiki/Xerician_robe"
"1536190620-1788","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Lunar legs","+0","+0","+0","+7","-7","+20","+19","+23","+9","+0","+0","0","0","+0","Lunar legs","http://oldschoolrunescape.wikia.com/wiki/Lunar_legs"
"1536190620-1746","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Graceful legs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful legs","http://oldschoolrunescape.wikia.com/wiki/Graceful_legs"
"1536190620-1754","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Green d'hide chaps (t)","0","0","0","-10","+8","+22","+16","+24","+8","+22","0","0","0","0","Green d'hide chaps (t)","http://oldschoolrunescape.wikia.com/wiki/Green_d%27hide_chaps_(t)"
"1536190620-1854","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Rune platelegs (t)","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","0","Rune platelegs (t)","http://oldschoolrunescape.wikia.com/wiki/Rune_platelegs_(t)"
"1536190620-1657","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Armadyl chaps","0","0","0","-10","+17","+31","+25","+33","+28","+31","0","0","0","+1","Armadyl chaps","http://oldschoolrunescape.wikia.com/wiki/Armadyl_chaps"
"1536190620-1693","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Bronze platelegs (g)","0","0","0","-21","-7","+8","+7","+6","-4","+7","0","0","0","0","Bronze platelegs (g)","http://oldschoolrunescape.wikia.com/wiki/Bronze_platelegs_(g)"
"1536190620-1822","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Pirate leggings (blue)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pirate leggings (blue)","http://oldschoolrunescape.wikia.com/wiki/Pirate_leggings_(blue)"
"1536190620-1893","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Studded chaps (t)","0","0","0","-5","+6","+15","+16","+17","+6","+16","0","0","0","0","Studded chaps (t)","http://oldschoolrunescape.wikia.com/wiki/Studded_chaps_(t)"
"1536190620-1852","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Rune platelegs","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","0","Rune platelegs","http://oldschoolrunescape.wikia.com/wiki/Rune_platelegs"
"1536190620-1713","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Decorative range legs","0","0","0","0","0","+15","+15","+15","+15","+15","0","0","0","0","Decorative range legs","http://oldschoolrunescape.wikia.com/wiki/Decorative_range_legs"
"1536190620-1849","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Rock-shell legs","0","0","0","-21","-7","+51","+49","+47","-4","+49","0","0","0","0","Rock-shell legs","http://oldschoolrunescape.wikia.com/wiki/Rock-shell_legs"
"1536190620-1845","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Red navy slacks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Red navy slacks","http://oldschoolrunescape.wikia.com/wiki/Red_navy_slacks"
"1536190620-1897","http://oldschoolrunescape.wikia.com/wiki/Legs_slot_table","Trousers (brown)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Trousers (brown)","http://oldschoolrunescape.wikia.com/wiki/Trousers_(brown)"
