web-scraper-order,web-scraper-start-url,Name,Stab Attack,Slash Attack,Crush Attack,Magic Attack,Ranged Attack,Stab Defence,Slash Defence,Crush Defence,Magic Defence,Ranged Defence,Stength,Ranged Stength,Magic Damage,Prayer,Wiki Link,Wiki Link-href
"1536190265-1128","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Thieving hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thieving hood","http://oldschoolrunescape.wikia.com/wiki/Thieving_hood"
"1536190265-941","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Lumberjack hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lumberjack hat","http://oldschoolrunescape.wikia.com/wiki/Lumberjack_hat"
"1536190265-1070","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Sagacious spectacles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sagacious spectacles","http://oldschoolrunescape.wikia.com/wiki/Sagacious_spectacles"
"1536190265-981","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ogre bowman hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ogre bowman hat","http://oldschoolrunescape.wikia.com/wiki/Ogre_bowman_hat"
"1536190265-816","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Earth tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Earth tiara","http://oldschoolrunescape.wikia.com/wiki/Earth_tiara"
"1536190265-663","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant helm (h4)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant helm (h4)","http://oldschoolrunescape.wikia.com/wiki/Adamant_helm_(h4)"
"1536190265-930","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Kyatt hat","0","0","0","0","-1","+4","+5","+3","0","+4","0","0","0","0","Kyatt hat","http://oldschoolrunescape.wikia.com/wiki/Kyatt_hat"
"1536190265-933","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Law tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Law tiara","http://oldschoolrunescape.wikia.com/wiki/Law_tiara"
"1536190265-1057","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (HAM)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (HAM)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(HAM)"
"1536190265-1046","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune helm (h1)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune helm (h1)","http://oldschoolrunescape.wikia.com/wiki/Rune_helm_(h1)"
"1536190265-666","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant heraldic helm (Asgarnia)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant heraldic helm (Asgarnia)","http://oldschoolrunescape.wikia.com/wiki/Adamant_heraldic_helm_(Asgarnia)"
"1536190265-1118","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Steel heraldic helm (Saradomin)","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Steel heraldic helm (Saradomin)","http://oldschoolrunescape.wikia.com/wiki/Steel_heraldic_helm_(Saradomin)"
"1536190265-969","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Myre snelm (pointed)","0","0","0","-3","-1","+7","+8","+6","-1","+7","0","0","0","0","Myre snelm (pointed)","http://oldschoolrunescape.wikia.com/wiki/Myre_snelm_(pointed)"
"1536190265-1149","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Void mage helm","0","0","0","0","0","+6","+6","+6","+6","+6","0","0","0","0","Void mage helm","http://oldschoolrunescape.wikia.com/wiki/Void_mage_helm"
"1536190265-877","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Green slayer helmet (i)","0","0","0","+3","+3","+30","+32","+27","+10","+30","0","0","0","0","Green slayer helmet (i)","http://oldschoolrunescape.wikia.com/wiki/Green_slayer_helmet_(i)"
"1536190265-1089","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Skeletal helm","0","0","0","+2","-2","+10","+9","+11","+3","0","0","0","0","0","Skeletal helm","http://oldschoolrunescape.wikia.com/wiki/Skeletal_helm"
"1536190265-1101","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Statius's full helm","3","3","4","-6","-2","65","70","63","-1","71","3","0","0","0","Statius's full helm","http://oldschoolrunescape.wikia.com/wiki/Statius%27s_full_helm"
"1536190265-676","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant heraldic helm (Money)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant heraldic helm (Money)","http://oldschoolrunescape.wikia.com/wiki/Adamant_heraldic_helm_(Money)"
"1536190265-854","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Gold decorative helm","0","0","0","-3","-1","14","15","13","-1","14","0","0","0","0","Gold decorative helm","http://oldschoolrunescape.wikia.com/wiki/Gold_decorative_helm"
"1536190265-665","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant heraldic helm (Arrav)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant heraldic helm (Arrav)","http://oldschoolrunescape.wikia.com/wiki/Adamant_heraldic_helm_(Arrav)"
"1536190265-670","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant heraldic helm (Guthix)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant heraldic helm (Guthix)","http://oldschoolrunescape.wikia.com/wiki/Adamant_heraldic_helm_(Guthix)"
"1536190265-1113","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Steel heraldic helm (Horse)","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Steel heraldic helm (Horse)","http://oldschoolrunescape.wikia.com/wiki/Steel_heraldic_helm_(Horse)"
"1536190265-928","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Karil's coif","0","0","0","-1","+7","+6","+9","+12","+6","+10","0","0","0","0","Karil's coif","http://oldschoolrunescape.wikia.com/wiki/Karil%27s_coif"
"1536190265-719","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black cavalier","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black cavalier","http://oldschoolrunescape.wikia.com/wiki/Black_cavalier"
"1536190265-849","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Gilded full helm","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Gilded full helm","http://oldschoolrunescape.wikia.com/wiki/Gilded_full_helm"
"1536190265-974","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Nature tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nature tiara","http://oldschoolrunescape.wikia.com/wiki/Nature_tiara"
"1536190265-898","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Hitpoints hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hitpoints hood","http://oldschoolrunescape.wikia.com/wiki/Hitpoints_hood"
"1536190265-757","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Blue wizard hat (t)","0","0","0","+2","0","0","0","0","+2","0","0","0","0","0","Blue wizard hat (t)","http://oldschoolrunescape.wikia.com/wiki/Blue_wizard_hat_(t)"
"1536190265-915","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Iron full helm (t)","0","0","0","-6","-2","+6","+7","+5","-1","+6","0","0","0","0","Iron full helm (t)","http://oldschoolrunescape.wikia.com/wiki/Iron_full_helm_(t)"
"1536190265-769","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bronze med helm","0","0","0","-3","-1","+3","+4","+2","-1","+4","0","0","0","0","Bronze med helm","http://oldschoolrunescape.wikia.com/wiki/Bronze_med_helm"
"1536190265-761","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bowl wig","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bowl wig","http://oldschoolrunescape.wikia.com/wiki/Bowl_wig"
"1536190265-1148","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Villager hat (yellow)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Villager hat (yellow)","http://oldschoolrunescape.wikia.com/wiki/Villager_hat_(yellow)"
"1536190265-824","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Expert ogre dragon archer hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Expert ogre dragon archer hat","http://oldschoolrunescape.wikia.com/wiki/Expert_ogre_dragon_archer_hat"
"1536190265-792","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Cow mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cow mask","http://oldschoolrunescape.wikia.com/wiki/Cow_mask"
"1536190265-1150","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Void melee helm","0","0","0","0","0","+6","+6","+6","+6","+6","0","0","0","0","Void melee helm","http://oldschoolrunescape.wikia.com/wiki/Void_melee_helm"
"1536190265-914","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Iron full helm (g)","0","0","0","-6","-2","+6","+7","+5","-1","+6","0","0","0","0","Iron full helm (g)","http://oldschoolrunescape.wikia.com/wiki/Iron_full_helm_(g)"
"1536190265-750","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Blue halloween mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue halloween mask","http://oldschoolrunescape.wikia.com/wiki/Blue_halloween_mask"
"1536190265-848","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ghostly hood","0","0","0","+3","0","0","0","0","+3","0","0","0","0","0","Ghostly hood","http://oldschoolrunescape.wikia.com/wiki/Ghostly_hood"
"1536190265-907","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Imp mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Imp mask","http://oldschoolrunescape.wikia.com/wiki/Imp_mask"
"1536190265-845","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Fremennik helm","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Fremennik helm","http://oldschoolrunescape.wikia.com/wiki/Fremennik_helm"
"1536190265-949","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Menaphite purple hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Menaphite purple hat","http://oldschoolrunescape.wikia.com/wiki/Menaphite_purple_hat"
"1536190265-828","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Farmer's strawhat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Farmer's strawhat","http://oldschoolrunescape.wikia.com/wiki/Farmer%27s_strawhat"
"1536190265-900","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Hornwood helm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hornwood helm","http://oldschoolrunescape.wikia.com/wiki/Hornwood_helm"
"1536190265-744","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Blacksmith's helm","0","0","0","-6","-2","+6","+7","+5","-1","+6","0","0","0","0","Blacksmith's helm","http://oldschoolrunescape.wikia.com/wiki/Blacksmith%27s_helm"
"1536190265-916","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Iron med helm","0","0","0","-3","-1","+4","+5","+3","-1","+4","0","0","0","0","Iron med helm","http://oldschoolrunescape.wikia.com/wiki/Iron_med_helm"
"1536190265-725","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black h'ween mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black h'ween mask","http://oldschoolrunescape.wikia.com/wiki/Black_h%27ween_mask"
"1536190265-918","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Jack lantern mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jack lantern mask","http://oldschoolrunescape.wikia.com/wiki/Jack_lantern_mask"
"1536190265-704","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bandana eyepatch (red)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bandana eyepatch (red)","http://oldschoolrunescape.wikia.com/wiki/Bandana_eyepatch_(red)"
"1536190265-990","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","One barrel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","One barrel","http://oldschoolrunescape.wikia.com/wiki/One_barrel"
"1536190265-778","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Camo helmet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Camo helmet","http://oldschoolrunescape.wikia.com/wiki/Camo_helmet"
"1536190265-885","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Guthix halo","0","0","0","0","0","+11","+12","+10","+11","-1","0","0","0","+3","Guthix halo","http://oldschoolrunescape.wikia.com/wiki/Guthix_halo"
"1536190265-1084","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Shayzien helm (3)","0","0","0","-6","-2","+7","+10","+8","-2","+9","0","0","0","0","Shayzien helm (3)","http://oldschoolrunescape.wikia.com/wiki/Shayzien_helm_(3)"
"1536190265-1011","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Prospector helmet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Prospector helmet","http://oldschoolrunescape.wikia.com/wiki/Prospector_helmet"
"1536190265-1056","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Guthix)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Guthix)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Guthix)"
"1536190265-804","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Desert disguise","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Desert disguise","http://oldschoolrunescape.wikia.com/wiki/Desert_disguise"
"1536190265-1075","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Saradomin full helm","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","+1","Saradomin full helm","http://oldschoolrunescape.wikia.com/wiki/Saradomin_full_helm"
"1536190265-760","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bomber cap","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bomber cap","http://oldschoolrunescape.wikia.com/wiki/Bomber_cap"
"1536190265-1105","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Steel full helm (t)","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Steel full helm (t)","http://oldschoolrunescape.wikia.com/wiki/Steel_full_helm_(t)"
"1536190265-988","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ogre yeoman hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ogre yeoman hat","http://oldschoolrunescape.wikia.com/wiki/Ogre_yeoman_hat"
"1536190265-977","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Nurse hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nurse hat","http://oldschoolrunescape.wikia.com/wiki/Nurse_hat"
"1536190265-973","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mystic hat (light)","0","0","0","4","0","0","0","0","4","0","0","0","0","0","Mystic hat (light)","http://oldschoolrunescape.wikia.com/wiki/Mystic_hat_(light)"
"1536190265-876","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Green slayer helmet","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Green slayer helmet","http://oldschoolrunescape.wikia.com/wiki/Green_slayer_helmet"
"1536190265-961","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Monocle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Monocle","http://oldschoolrunescape.wikia.com/wiki/Monocle"
"1536190265-959","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mithril full helm (t)","0","0","0","-6","-2","+13","+14","+11","-1","+13","0","0","0","0","Mithril full helm (t)","http://oldschoolrunescape.wikia.com/wiki/Mithril_full_helm_(t)"
"1536190265-797","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Cyclops head","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cyclops head","http://oldschoolrunescape.wikia.com/wiki/Cyclops_head"
"1536190265-728","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black helm (h2)","0","0","0","-6","-2","+12","+13","+10","-1","+12","0","0","0","0","Black helm (h2)","http://oldschoolrunescape.wikia.com/wiki/Black_helm_(h2)"
"1536190265-1068","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Runecrafting hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Runecrafting hood","http://oldschoolrunescape.wikia.com/wiki/Runecrafting_hood"
"1536190265-833","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Fez","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fez","http://oldschoolrunescape.wikia.com/wiki/Fez"
"1536190265-695","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ardougne max hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ardougne max hood","http://oldschoolrunescape.wikia.com/wiki/Ardougne_max_hood"
"1536190265-684","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ahrim's hood","0","0","0","+6","-2","+15","+13","+16","+6","0","0","0","0","0","Ahrim's hood","http://oldschoolrunescape.wikia.com/wiki/Ahrim%27s_hood"
"1536190265-958","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mithril full helm (g)","0","0","0","-6","-2","+13","+14","+11","-1","+13","0","0","0","0","Mithril full helm (g)","http://oldschoolrunescape.wikia.com/wiki/Mithril_full_helm_(g)"
"1536190265-909","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Infinity hat","0","0","0","+6","0","0","0","0","+6","0","0","0","0","0","Infinity hat","http://oldschoolrunescape.wikia.com/wiki/Infinity_hat"
"1536190265-680","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant heraldic helm (Zamorak)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant heraldic helm (Zamorak)","http://oldschoolrunescape.wikia.com/wiki/Adamant_heraldic_helm_(Zamorak)"
"1536190265-822","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Expert dragon archer hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Expert dragon archer hat","http://oldschoolrunescape.wikia.com/wiki/Expert_dragon_archer_hat"
"1536190265-1143","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ultimate ironman helm","0","0","0","-6","-2","+6","+7","+5","-1","+6","0","0","0","0","Ultimate ironman helm","http://oldschoolrunescape.wikia.com/wiki/Ultimate_ironman_helm"
"1536190265-840","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Five barrels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Five barrels","http://oldschoolrunescape.wikia.com/wiki/Five_barrels"
"1536190265-1024","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Red beret","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Red beret","http://oldschoolrunescape.wikia.com/wiki/Red_beret"
"1536190265-1156","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","White cavalier","0","0","0","0","0","0","0","0","0","0","0","0","0","0","White cavalier","http://oldschoolrunescape.wikia.com/wiki/White_cavalier"
"1536190265-795","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Cream hat","0","0","0","+3","0","0","0","0","+3","0","0","0","0","0","Cream hat","http://oldschoolrunescape.wikia.com/wiki/Cream_hat"
"1536190265-1051","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Arrav)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Arrav)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Arrav)"
"1536190265-1058","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Horse)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Horse)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Horse)"
"1536190265-1018","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Pyromancer hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pyromancer hood","http://oldschoolrunescape.wikia.com/wiki/Pyromancer_hood"
"1536190265-896","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Herblore hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Herblore hood","http://oldschoolrunescape.wikia.com/wiki/Herblore_hood"
"1536190265-694","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Archer helm","-5","-5","-5","-5","+6","+6","+8","+10","+6","+6","0","0","0","0","Archer helm","http://oldschoolrunescape.wikia.com/wiki/Archer_helm"
"1536190265-803","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Defence hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Defence hood","http://oldschoolrunescape.wikia.com/wiki/Defence_hood"
"1536190265-710","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Beanie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Beanie","http://oldschoolrunescape.wikia.com/wiki/Beanie"
"1536190265-931","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Larupia hat","0","0","0","0","-1","+4","+5","+3","0","+1","0","0","0","0","Larupia hat","http://oldschoolrunescape.wikia.com/wiki/Larupia_hat"
"1536190265-736","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black partyhat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black partyhat","http://oldschoolrunescape.wikia.com/wiki/Black_partyhat"
"1536190265-720","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black demon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black demon mask","http://oldschoolrunescape.wikia.com/wiki/Black_demon_mask"
"1536190265-1036","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Reindeer hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reindeer hat","http://oldschoolrunescape.wikia.com/wiki/Reindeer_hat"
"1536190265-1010","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Proselyte sallet","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","+4","Proselyte sallet","http://oldschoolrunescape.wikia.com/wiki/Proselyte_sallet"
"1536190265-1073","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Santa mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Santa mask","http://oldschoolrunescape.wikia.com/wiki/Santa_mask"
"1536190265-770","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Brown headband","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown headband","http://oldschoolrunescape.wikia.com/wiki/Brown_headband"
"1536190265-673","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant heraldic helm (Jogre)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant heraldic helm (Jogre)","http://oldschoolrunescape.wikia.com/wiki/Adamant_heraldic_helm_(Jogre)"
"1536190265-1037","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Right eye patch","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Right eye patch","http://oldschoolrunescape.wikia.com/wiki/Right_eye_patch"
"1536190265-834","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Fighter hat","+5","+5","+5","-7","-7","+27","+29","+26","-3","+28","0","0","0","0","Fighter hat","http://oldschoolrunescape.wikia.com/wiki/Fighter_hat"
"1536190265-913","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Iron full helm","0","0","0","-6","-2","+6","+7","+5","-1","+6","0","0","0","0","Iron full helm","http://oldschoolrunescape.wikia.com/wiki/Iron_full_helm"
"1536190265-788","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Construct. hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Construct. hood","http://oldschoolrunescape.wikia.com/wiki/Construct._hood"
"1536190265-881","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Grim reaper hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grim reaper hood","http://oldschoolrunescape.wikia.com/wiki/Grim_reaper_hood"
"1536190265-1035","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Red tricorn hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Red tricorn hat","http://oldschoolrunescape.wikia.com/wiki/Red_tricorn_hat"
"1536190265-1064","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Skull)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Skull)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Skull)"
"1536190265-727","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black helm (h1)","0","0","0","-6","-2","+12","+13","+10","-1","+12","0","0","0","0","Black helm (h1)","http://oldschoolrunescape.wikia.com/wiki/Black_helm_(h1)"
"1536190265-806","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Diving helmet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Diving helmet","http://oldschoolrunescape.wikia.com/wiki/Diving_helmet"
"1536190265-1142","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Tyras helm","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Tyras helm","http://oldschoolrunescape.wikia.com/wiki/Tyras_helm"
"1536190265-888","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Half moon spectacles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Half moon spectacles","http://oldschoolrunescape.wikia.com/wiki/Half_moon_spectacles"
"1536190265-843","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Four barrels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Four barrels","http://oldschoolrunescape.wikia.com/wiki/Four_barrels"
"1536190265-873","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Green hat","0","0","0","+3","0","0","0","0","+3","0","0","0","0","0","Green hat","http://oldschoolrunescape.wikia.com/wiki/Green_hat"
"1536190265-1159","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","White headband","0","0","0","0","0","0","0","0","0","0","0","0","0","0","White headband","http://oldschoolrunescape.wikia.com/wiki/White_headband"
"1536190265-1074","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Saradomin coif","0","0","0","-1","+7","+4","+7","+10","+4","+8","0","0","0","+1","Saradomin coif","http://oldschoolrunescape.wikia.com/wiki/Saradomin_coif"
"1536190265-1079","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Serpentine helm","0","0","0","-5","-5","52","55","58","0","50","3","0","0","0","Serpentine helm","http://oldschoolrunescape.wikia.com/wiki/Serpentine_helm"
"1536190265-922","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Justiciar faceguard","0","0","0","-6","-2","+60","+63","+59","-6","+67","0","0","0","+2","Justiciar faceguard","http://oldschoolrunescape.wikia.com/wiki/Justiciar_faceguard"
"1536190265-1108","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Steel heraldic helm (Dorgeshuun)","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Steel heraldic helm (Dorgeshuun)","http://oldschoolrunescape.wikia.com/wiki/Steel_heraldic_helm_(Dorgeshuun)"
"1536190265-766","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bronze full helm","0","0","0","-6","-2","+4","+5","+3","-1","+4","0","0","0","0","Bronze full helm","http://oldschoolrunescape.wikia.com/wiki/Bronze_full_helm"
